t,touch_FL, touch_FR, touch_RL, touch_RR
0.000000, 0.000000, 0.000000, 0.000000, 0.000000 
0.001500, 0.000000, 0.000000, 0.000000, 0.000000 
0.003000, 0.000000, 0.000000, 0.000000, 0.000000 
0.004500, 0.000000, 0.000000, 0.000000, 0.000000 
0.006000, 0.000000, 0.000000, 0.000000, 0.000000 
0.007500, 0.000000, 0.000000, 0.000000, 0.000000 
0.009000, 0.000000, 0.000000, 0.000000, 0.000000 
0.010500, 0.000000, 0.000000, 0.000000, 0.000000 
0.012000, 0.000000, 0.000000, 0.000000, 0.000000 
0.013500, 0.000000, 0.000000, 0.000000, 0.000000 
0.015000, 0.000000, 0.000000, 0.000000, 0.000000 
0.016500, 0.000000, 0.000000, 0.000000, 0.000000 
0.018000, 0.000000, 0.000000, 0.000000, 0.000000 
0.019500, 0.000000, 0.000000, 0.000000, 0.000000 
0.021000, 0.000000, 0.000000, 0.000000, 0.000000 
0.022500, 0.000000, 0.000000, 0.000000, 0.000000 
0.024000, 0.000000, 0.000000, 0.000000, 0.000000 
0.025500, 0.000000, 0.000000, 0.000000, 0.000000 
0.027000, 0.000000, 0.000000, 0.000000, 0.000000 
0.028500, 0.000000, 0.000000, 0.000000, 0.000000 
0.030000, 0.000000, 0.000000, 0.000000, 0.000000 
0.031500, 0.000000, 0.000000, 0.000000, 0.000000 
0.033000, 0.000000, 0.000000, 0.000000, 0.000000 
0.034500, 0.000000, 0.000000, 0.000000, 0.000000 
0.036000, 0.000000, 0.000000, 0.000000, 0.000000 
0.037500, 0.000000, 0.000000, 0.000000, 0.000000 
0.039000, 0.000000, 0.000000, 0.000000, 0.000000 
0.040500, 0.000000, 0.000000, 0.000000, 0.000000 
0.042000, 0.000000, 0.000000, 0.000000, 0.000000 
0.043500, 0.000000, 0.000000, 0.000000, 0.000000 
0.045000, 0.000000, 0.000000, 0.000000, 0.000000 
0.046500, 0.000000, 0.000000, 0.000000, 0.000000 
0.048000, 0.000000, 0.000000, 0.000000, 0.000000 
0.049500, 0.000000, 0.000000, 0.000000, 0.000000 
0.051000, 0.000000, 0.000000, 0.000000, 0.000000 
0.052500, 0.000000, 0.000000, 0.000000, 0.000000 
0.054000, 0.000000, 0.000000, 0.000000, 0.000000 
0.055500, 0.000000, 0.000000, 0.000000, 0.000000 
0.057000, 0.000000, 0.000000, 0.000000, 0.000000 
0.058500, 0.000000, 0.000000, 0.000000, 0.000000 
0.060000, 0.000000, 0.000000, 0.000000, 0.000000 
0.061500, 0.000000, 0.000000, 0.000000, 0.000000 
0.063000, 0.000000, 0.000000, 0.000000, 0.000000 
0.064500, 0.000000, 0.000000, 0.000000, 0.000000 
0.066000, 0.000000, 0.000000, 0.000000, 0.000000 
0.067500, 0.000000, 0.000000, 0.000000, 0.000000 
0.069000, 0.000000, 0.000000, 0.000000, 0.000000 
0.070500, 0.000000, 0.000000, 0.000000, 0.000000 
0.072000, 0.000000, 0.000000, 0.000000, 0.000000 
0.073500, 0.000000, 0.000000, 0.000000, 0.000000 
0.075000, 0.000000, 0.000000, 0.000000, 0.000000 
0.076500, 0.000000, 0.000000, 0.000000, 0.000000 
0.078000, 0.000000, 0.000000, 0.000000, 0.000000 
0.079500, 0.000000, 0.000000, 0.000000, 0.000000 
0.081000, 0.000000, 0.000000, 0.000000, 0.000000 
0.082500, 0.000000, 0.000000, 0.000000, 0.000000 
0.084000, 0.000000, 0.000000, 0.000000, 0.000000 
0.085500, 0.000000, 0.000000, 0.000000, 0.000000 
0.087000, 0.000000, 0.000000, 0.000000, 0.000000 
0.088500, 0.000000, 0.000000, 0.000000, 0.000000 
0.090000, 0.000000, 0.000000, 0.000000, 0.000000 
0.091500, 0.000000, 0.000000, 0.000000, 0.000000 
0.093000, 0.000000, 0.000000, 0.000000, 0.000000 
0.094500, 0.000000, 0.000000, 0.000000, 0.000000 
0.096000, 0.000000, 0.000000, 0.000000, 0.000000 
0.097500, 0.000000, 0.000000, 0.000000, 0.000000 
0.099000, 0.000000, 0.000000, 0.000000, 0.000000 
0.100500, 0.000000, 0.000000, 0.000000, 0.000000 
0.102000, 0.000000, 0.000000, 0.000000, 0.000000 
0.103500, 0.000000, 0.000000, 0.000000, 0.000000 
0.105000, 0.000000, 0.000000, 0.000000, 0.000000 
0.106500, 0.000000, 0.000000, 0.000000, 0.000000 
0.108000, 0.000000, 0.000000, 0.000000, 0.000000 
0.109500, 0.000000, 0.000000, 0.000000, 0.000000 
0.111000, 0.000000, 0.000000, 0.000000, 0.000000 
0.112500, 0.000000, 0.000000, 0.000000, 0.000000 
0.114000, 0.000000, 0.000000, 0.000000, 0.000000 
0.115500, 0.000000, 0.000000, 0.000000, 0.000000 
0.117000, 0.000000, 0.000000, 0.000000, 0.000000 
0.118500, 0.000000, 0.000000, 0.000000, 0.000000 
0.120000, 0.000000, 0.000000, 0.000000, 0.000000 
0.121500, 0.000000, 0.000000, 0.000000, 0.000000 
0.123000, 0.000000, 0.000000, 0.000000, 0.000000 
0.124500, 0.000000, 0.000000, 0.000000, 0.000000 
0.126000, 0.000000, 0.000000, 0.000000, 0.000000 
0.127500, 0.000000, 0.000000, 0.000000, 0.000000 
0.129000, 0.000000, 0.000000, 0.000000, 0.000000 
0.130500, 0.000000, 0.000000, 0.000000, 0.000000 
0.132000, 0.000000, 0.000000, 0.000000, 0.000000 
0.133500, 0.000000, 0.000000, 0.000000, 0.000000 
0.135000, 0.000000, 0.000000, 0.000000, 0.000000 
0.136500, 0.000000, 0.000000, 0.000000, 0.000000 
0.138000, 0.000000, 0.000000, 0.000000, 0.000000 
0.139500, 0.000000, 0.000000, 0.000000, 0.000000 
0.141000, 0.000000, 0.000000, 0.000000, 0.000000 
0.142500, 0.000000, 0.000000, 0.000000, 0.000000 
0.144000, 0.000000, 0.000000, 0.000000, 0.000000 
0.145500, 0.000000, 0.000000, 0.000000, 0.000000 
0.147000, 0.000000, 0.000000, 0.000000, 0.000000 
0.148500, 0.000000, 0.000000, 0.000000, 0.000000 
0.150000, 0.000000, 0.000000, 0.000000, 0.000000 
0.151500, 0.000000, 0.000000, 0.000000, 0.000000 
0.153000, 0.000000, 0.000000, 0.000000, 0.000000 
0.154500, 0.000000, 0.000000, 0.000000, 0.000000 
0.156000, 0.000000, 0.000000, 0.000000, 0.000000 
0.157500, 0.000000, 0.000000, 0.000000, 0.000000 
0.159000, 0.000000, 0.000000, 0.000000, 0.000000 
0.160500, 0.000000, 0.000000, 0.000000, 0.000000 
0.162000, 0.000000, 0.000000, 0.000000, 0.000000 
0.163500, 0.000000, 0.000000, 0.000000, 0.000000 
0.165000, 0.000000, 0.000000, 0.000000, 0.000000 
0.166500, 0.000000, 0.000000, 0.000000, 0.000000 
0.168000, 0.000000, 0.000000, 0.000000, 0.000000 
0.169500, 0.000000, 0.000000, 0.000000, 0.000000 
0.171000, 0.000000, 0.000000, 0.000000, 0.000000 
0.172500, 0.000000, 0.000000, 0.000000, 0.000000 
0.174000, 0.000000, 0.000000, 0.000000, 0.000000 
0.175500, 0.000000, 0.000000, 0.000000, 0.000000 
0.177000, 0.000000, 0.000000, 0.000000, 0.000000 
0.178500, 0.000000, 0.000000, 0.000000, 0.000000 
0.180000, 0.000000, 0.000000, 0.000000, 0.000000 
0.181500, 0.000000, 0.000000, 0.000000, 0.000000 
0.183000, 0.000000, 0.000000, 0.000000, 0.000000 
0.184500, 0.000000, 0.000000, 0.000000, 0.000000 
0.186000, 0.000000, 0.000000, 0.000000, 0.000000 
0.187500, 0.000000, 0.000000, 0.000000, 0.000000 
0.189000, 0.000000, 0.000000, 0.000000, 0.000000 
0.190500, 0.000000, 0.000000, 0.000000, 0.000000 
0.192000, 0.000000, 0.000000, 0.000000, 0.000000 
0.193500, 0.000000, 0.000000, 0.000000, 0.000000 
0.195000, 0.000000, 0.000000, 0.000000, 0.000000 
0.196500, 0.000000, 0.000000, 0.000000, 0.000000 
0.198000, 0.000000, 0.000000, 0.000000, 0.000000 
0.199500, 0.000000, 0.000000, 0.000000, 0.000000 
0.201000, 0.000000, 0.000000, 0.000000, 0.000000 
0.202500, 0.000000, 0.000000, 0.000000, 0.000000 
0.204000, 0.000000, 0.000000, 0.000000, 0.000000 
0.205500, 0.000000, 0.000000, 0.000000, 0.000000 
0.207000, 0.000000, 0.000000, 0.000000, 0.000000 
0.208500, 0.000000, 0.000000, 0.000000, 0.000000 
0.210000, 0.000000, 0.000000, 0.000000, 0.000000 
0.211500, 0.000000, 0.000000, 0.000000, 0.000000 
0.213000, 0.000000, 0.000000, 0.000000, 0.000000 
0.214500, 0.000000, 0.000000, 0.000000, 0.000000 
0.216000, 0.000000, 0.000000, 0.000000, 0.000000 
0.217500, 0.000000, 0.000000, 0.000000, 0.000000 
0.219000, 0.000000, 0.000000, 0.000000, 0.000000 
0.220500, 0.000000, 0.000000, 0.000000, 0.000000 
0.222000, 0.000000, 0.000000, 0.000000, 0.000000 
0.223500, 0.000000, 0.000000, 0.000000, 0.000000 
0.225000, 0.000000, 0.000000, 0.000000, 0.000000 
0.226500, 0.000000, 0.000000, 0.000000, 0.000000 
0.228000, 0.000000, 0.000000, 0.000000, 0.000000 
0.229500, 0.000000, 0.000000, 0.000000, 0.000000 
0.231000, 0.000000, 0.000000, 0.000000, 0.000000 
0.232500, 0.000000, 0.000000, 0.000000, 0.000000 
0.234000, 0.000000, 0.000000, 0.000000, 0.000000 
0.235500, 0.000000, 0.000000, 0.000000, 0.000000 
0.237000, 0.000000, 0.000000, 0.000000, 0.000000 
0.238500, 0.000000, 0.000000, 0.000000, 0.000000 
0.240000, 0.000000, 0.000000, 0.000000, 0.000000 
0.241500, 0.000000, 0.000000, 0.000000, 0.000000 
0.243000, 0.000000, 0.000000, 0.000000, 0.000000 
0.244500, 0.000000, 0.000000, 0.000000, 0.000000 
0.246000, 0.000000, 0.000000, 0.000000, 0.000000 
0.247500, 0.000000, 0.000000, 0.000000, 0.000000 
0.249000, 0.000000, 0.000000, 0.000000, 0.000000 
0.250500, 0.000000, 0.000000, 0.000000, 0.000000 
0.252000, 0.000000, 0.000000, 0.000000, 0.000000 
0.253500, 0.000000, 0.000000, 0.000000, 0.000000 
0.255000, 0.000000, 0.000000, 0.000000, 0.000000 
0.256500, 0.000000, 0.000000, 0.000000, 0.000000 
0.258000, 0.000000, 0.000000, 0.000000, 0.000000 
0.259500, 0.000000, 0.000000, 0.000000, 0.000000 
0.261000, 0.000000, 0.000000, 0.000000, 0.000000 
0.262500, 0.000000, 0.000000, 0.000000, 0.000000 
0.264000, 0.000000, 0.000000, 0.000000, 0.000000 
0.265500, 0.000000, 0.000000, 0.000000, 0.000000 
0.267000, 0.000000, 0.000000, 0.000000, 0.000000 
0.268500, 0.000000, 0.000000, 0.000000, 0.000000 
0.270000, 0.000000, 0.000000, 0.000000, 0.000000 
0.271500, 0.000000, 0.000000, 0.000000, 0.000000 
0.273000, 0.000000, 0.000000, 0.000000, 0.000000 
0.274500, 0.000000, 0.000000, 0.000000, 0.000000 
0.276000, 0.000000, 0.000000, 0.000000, 0.000000 
0.277500, 0.000000, 0.000000, 0.000000, 0.000000 
0.279000, 0.000000, 0.000000, 0.000000, 0.000000 
0.280500, 0.000000, 0.000000, 0.000000, 0.000000 
0.282000, 0.000000, 0.000000, 0.000000, 0.000000 
0.283500, 0.000000, 0.000000, 0.000000, 0.000000 
0.285000, 0.000000, 0.000000, 0.000000, 0.000000 
0.286500, 0.000000, 0.000000, 0.000000, 0.000000 
0.288000, 0.000000, 0.000000, 0.000000, 0.000000 
0.289500, 0.000000, 0.000000, 0.000000, 0.000000 
0.291000, 0.000000, 0.000000, 0.000000, 0.000000 
0.292500, 0.000000, 0.000000, 0.000000, 0.000000 
0.294000, 0.000000, 0.000000, 0.000000, 0.000000 
0.295500, 0.000000, 0.000000, 0.000000, 0.000000 
0.297000, 0.000000, 0.000000, 0.000000, 0.000000 
0.298500, 0.000000, 0.000000, 0.000000, 0.000000 
0.300000, 0.000000, 0.000000, 0.000000, 0.000000 
0.301500, 0.000000, 0.000000, 0.000000, 0.000000 
0.303000, 0.000000, 0.000000, 0.000000, 0.000000 
0.304500, 0.000000, 0.000000, 0.000000, 0.000000 
0.306000, 0.000000, 0.000000, 0.000000, 0.000000 
0.307500, 0.000000, 0.000000, 0.000000, 0.000000 
0.309000, 0.000000, 0.000000, 0.000000, 0.000000 
0.310500, 0.000000, 0.000000, 0.000000, 0.000000 
0.312000, 0.000000, 0.000000, 0.000000, 0.000000 
0.313500, 0.000000, 0.000000, 0.000000, 0.000000 
0.315000, 0.000000, 0.000000, 0.000000, 0.000000 
0.316500, 0.000000, 0.000000, 0.000000, 0.000000 
0.318000, 0.000000, 0.000000, 0.000000, 0.000000 
0.319500, 0.000000, 0.000000, 0.000000, 0.000000 
0.321000, 0.000000, 0.000000, 0.000000, 0.000000 
0.322500, 0.000000, 0.000000, 0.000000, 0.000000 
0.324000, 0.000000, 0.000000, 0.000000, 0.000000 
0.325500, 0.000000, 0.000000, 0.000000, 0.000000 
0.327000, 0.000000, 0.000000, 0.000000, 0.000000 
0.328500, 0.000000, 0.000000, 0.000000, 0.000000 
0.330000, 0.000000, 0.000000, 0.000000, 0.000000 
0.331500, 0.000000, 0.000000, 0.000000, 0.000000 
0.333000, 0.000000, 0.000000, 0.000000, 0.000000 
0.334500, 0.000000, 0.000000, 0.000000, 0.000000 
0.336000, 0.000000, 0.000000, 0.000000, 0.000000 
0.337500, 0.000000, 0.000000, 0.000000, 0.000000 
0.339000, 0.000000, 0.000000, 0.000000, 0.000000 
0.340500, 0.000000, 0.000000, 0.000000, 0.000000 
0.342000, 0.000000, 0.000000, 0.000000, 0.000000 
0.343500, 0.000000, 0.000000, 0.000000, 0.000000 
0.345000, 0.000000, 0.000000, 0.000000, 0.000000 
0.346500, 0.000000, 0.000000, 0.000000, 0.000000 
0.348000, 0.000000, 0.000000, 0.000000, 0.000000 
0.349500, 0.000000, 0.000000, 0.000000, 0.000000 
0.351000, 0.000000, 0.000000, 0.000000, 0.000000 
0.352500, 0.000000, 0.000000, 0.000000, 0.000000 
0.354000, 0.000000, 0.000000, 0.000000, 0.000000 
0.355500, 0.000000, 0.000000, 0.000000, 0.000000 
0.357000, 0.000000, 0.000000, 0.000000, 0.000000 
0.358500, 0.000000, 0.000000, 0.000000, 0.000000 
0.360000, 0.000000, 0.000000, 0.000000, 0.000000 
0.361500, 0.000000, 0.000000, 0.000000, 0.000000 
0.363000, 240.135227, 238.690207, 0.000000, 0.000000 
0.364500, 310.000751, 308.171777, 0.000000, 0.000000 
0.366000, 396.226434, 393.929713, 235.659932, 235.645850 
0.367500, 478.047564, 475.341473, 297.735602, 297.717198 
0.369000, 550.915218, 547.865354, 385.901992, 385.876774 
0.370500, 613.894543, 610.570530, 474.629569, 474.597356 
0.372000, 667.351770, 671.078528, 555.923736, 555.847702 
0.373500, 652.374595, 656.875987, 626.978008, 626.860965 
0.375000, 634.575969, 638.928204, 689.255991, 689.094067 
0.376500, 617.970491, 622.178480, 705.811055, 705.808471 
0.378000, 603.134807, 607.224114, 692.392720, 692.521719 
0.379500, 594.271546, 594.375501, 679.430566, 679.735323 
0.381000, 583.630735, 583.805591, 667.213798, 667.696030 
0.382500, 575.417880, 575.708152, 656.182267, 656.849744 
0.384000, 569.810729, 570.239103, 646.503914, 647.358676 
0.385500, 566.643044, 567.220320, 638.074602, 639.112731 
0.387000, 565.543252, 566.271550, 630.634656, 631.846591 
0.388500, 566.044917, 566.919048, 623.854472, 625.225669 
0.390000, 567.654061, 568.662378, 617.387871, 618.899412 
0.391500, 574.887564, 571.034345, 611.015476, 612.588804 
0.393000, 577.486109, 578.195906, 609.773683, 605.933152 
0.394500, 580.110483, 580.676050, 602.648167, 603.448814 
0.396000, 582.400550, 582.740545, 594.923897, 595.583886 
0.397500, 584.137536, 584.225051, 586.465090, 586.931760 
0.399000, 585.245256, 585.059892, 577.267044, 577.513345 
0.400500, 585.737021, 585.268191, 567.390147, 567.405834 
0.402000, 585.697618, 584.945956, 556.945191, 556.731123 
0.403500, 585.264094, 584.242801, 546.075243, 545.644777 
0.405000, 584.655196, 583.339265, 534.948365, 539.001730 
0.406500, 583.980137, 582.404898, 523.729923, 527.437044 
0.408000, 583.477201, 586.522782, 512.637637, 516.024750 
0.409500, 588.044600, 586.262717, 501.853862, 504.974500 
0.411000, 588.541482, 586.726770, 495.154418, 494.397839 
0.412500, 589.684985, 587.907109, 485.114620, 484.317431 
0.414000, 591.074384, 589.587437, 475.456644, 474.726495 
0.415500, 590.061734, 589.309704, 466.354655, 465.750210 
0.417000, 585.560629, 585.478497, 458.128085, 457.680342 
0.418500, 579.063743, 579.315436, 451.145498, 450.870267 
0.420000, 572.496108, 572.777057, 445.679876, 445.584865 
0.421500, 566.842534, 567.007712, 441.794143, 441.880921 
0.423000, 562.067464, 562.106725, 443.267239, 439.733502 
0.424500, 557.557671, 557.499804, 442.329730, 438.964350 
0.426000, 552.863498, 552.768967, 442.385523, 439.150342 
0.427500, 547.884140, 547.782166, 443.011288, 439.854367 
0.429000, 542.626029, 542.489585, 443.885288, 444.171218 
0.430500, 537.195725, 537.029104, 444.749847, 444.989150 
0.432000, 531.832158, 531.630285, 445.458210, 445.601079 
0.433500, 526.665357, 526.432070, 445.930259, 445.983698 
0.435000, 521.726840, 521.469542, 446.179759, 446.151857 
0.436500, 516.988662, 516.715503, 446.200472, 446.090406 
0.438000, 512.434898, 512.155051, 445.995168, 445.805478 
0.439500, 506.786344, 506.088854, 445.566203, 445.302447 
0.441000, 512.470844, 512.607646, 349.244142, 355.972807 
0.442500, 514.350817, 515.023990, 332.284079, 354.452263 
0.444000, 511.567671, 512.888416, 355.542301, 379.093048 
0.445500, 503.747622, 504.736303, 394.990719, 368.230266 
0.447000, 495.620477, 493.099639, 411.915206, 383.307469 
0.448500, 484.760792, 482.024754, 423.225726, 395.017562 
0.450000, 475.414614, 472.477879, 430.815671, 403.378499 
0.451500, 465.427508, 462.575062, 435.190997, 407.838590 
0.453000, 454.350400, 451.723527, 440.320974, 412.664786 
0.454500, 442.643666, 443.357942, 444.462144, 417.614376 
0.456000, 430.395511, 431.460937, 453.366450, 439.260058 
0.457500, 418.314253, 419.994904, 465.700452, 436.381598 
0.459000, 407.619768, 409.105529, 467.711116, 437.610181 
0.460500, 397.672811, 399.413156, 469.749998, 439.212895 
0.462000, 389.818224, 391.783741, 471.725328, 441.124324 
0.463500, 383.860770, 386.604762, 473.591413, 443.124170 
0.465000, 380.613984, 383.042477, 474.075214, 445.557586 
0.466500, 378.924148, 381.594225, 474.358314, 447.705239 
0.468000, 376.482570, 379.398839, 474.449017, 449.560391 
0.469500, 376.157011, 379.330834, 474.528851, 450.769831 
0.471000, 375.991980, 379.396350, 473.959653, 450.495446 
0.472500, 375.893058, 379.462565, 471.962104, 448.931359 
0.474000, 375.784678, 379.471637, 469.549455, 447.079052 
0.475500, 375.717353, 379.507574, 466.754666, 445.073839 
0.477000, 375.781999, 379.662823, 463.776205, 442.941946 
0.478500, 376.041541, 379.976665, 460.692420, 440.778064 
0.480000, 376.566730, 380.436638, 457.601151, 438.603819 
0.481500, 377.376711, 381.047554, 454.529553, 436.463942 
0.483000, 378.422737, 381.796034, 451.459058, 434.394008 
0.484500, 379.635367, 382.646542, 448.366629, 432.410876 
0.486000, 380.949609, 383.570998, 445.231189, 430.532131 
0.487500, 382.309736, 384.542544, 442.064703, 428.750992 
0.489000, 383.672160, 385.540416, 439.175682, 427.060500 
0.490500, 384.995835, 386.534655, 436.788642, 425.431180 
0.492000, 386.282123, 387.514874, 434.655486, 420.461564 
0.493500, 387.473507, 388.468925, 429.203329, 419.375633 
0.495000, 388.403649, 389.252215, 424.554627, 418.449378 
0.496500, 389.083796, 389.896006, 422.973019, 417.500685 
0.498000, 389.530052, 387.886971, 421.302869, 416.317841 
0.499500, 389.784977, 388.118767, 419.519596, 415.028381 
0.501000, 389.935351, 388.237393, 417.670299, 413.630137 
0.502500, 390.086428, 388.372579, 415.803141, 412.194688 
0.504000, 390.319801, 388.607687, 413.952496, 410.762273 
0.505500, 390.684550, 388.987672, 412.136003, 409.345427 
0.507000, 391.203364, 389.555188, 410.352580, 407.938907 
0.508500, 391.903018, 390.336048, 408.587030, 406.523747 
0.510000, 390.292599, 391.314617, 406.737372, 405.084186 
0.511500, 391.291493, 392.452833, 404.319781, 403.904981 
0.513000, 392.401146, 393.707625, 401.796626, 403.109607 
0.514500, 393.590311, 394.973262, 399.980940, 399.741426 
0.516000, 394.810967, 396.178058, 398.880977, 399.153707 
0.517500, 395.894594, 397.176542, 398.130701, 398.400992 
0.519000, 396.738065, 397.906684, 397.367485, 397.486664 
0.520500, 397.305074, 398.364807, 396.437713, 396.459096 
0.522000, 397.618110, 398.597051, 395.325286, 395.325915 
0.523500, 397.740143, 398.672154, 394.075192, 394.091739 
0.525000, 397.749030, 398.667518, 392.750064, 392.803180 
0.526500, 397.719260, 398.654880, 391.408457, 391.514993 
0.528000, 397.712713, 398.690498, 390.095972, 390.270757 
0.529500, 397.753370, 398.810718, 388.842777, 389.099437 
0.531000, 397.842062, 398.998232, 387.665461, 388.016793 
0.532500, 397.967205, 399.212763, 386.570841, 387.026931 
0.534000, 398.111349, 399.412713, 385.560187, 386.128150 
0.535500, 398.256760, 399.561893, 384.632507, 385.317144 
0.537000, 398.388813, 399.635441, 383.786195, 384.590710 
0.538500, 398.497383, 399.622865, 383.019421, 383.946010 
0.540000, 398.576686, 399.527192, 382.329829, 383.380042 
0.541500, 398.624191, 399.361094, 381.714033, 382.888873 
0.543000, 398.639265, 399.141782, 381.167245, 382.467091 
0.544500, 398.622064, 398.886462, 380.683296, 382.107625 
0.546000, 398.572943, 398.609332, 380.255005, 381.802013 
0.547500, 398.492349, 398.320327, 379.874721, 381.541035 
0.549000, 398.381041, 398.025224, 379.534944, 381.315477 
0.550500, 398.248752, 395.810698, 379.227264, 381.110337 
0.552000, 394.265714, 388.733694, 378.943017, 380.884806 
0.553500, 387.158645, 381.532571, 378.699453, 380.628462 
0.555000, 379.934234, 374.206884, 378.490809, 380.334463 
0.556500, 372.588406, 366.756612, 378.309095, 379.995845 
0.558000, 365.114413, 359.242976, 378.151163, 379.636361 
0.559500, 357.577552, 351.704859, 378.017356, 379.292850 
0.561000, 350.021523, 344.105633, 377.913022, 378.988042 
0.562500, 342.382780, 336.392246, 377.828682, 376.477843 
0.564000, 334.663703, 328.563358, 377.787011, 376.248330 
0.565500, 326.816996, 320.616142, 377.764640, 376.011474 
0.567000, 318.850844, 312.567077, 377.755933, 375.783375 
0.568500, 310.782833, 304.427479, 377.750108, 375.562365 
0.570000, 302.622939, 296.197313, 377.737907, 375.343314 
0.571500, 294.369974, 287.870144, 377.714613, 375.123870 
0.573000, 286.018500, 279.440141, 377.678783, 374.904188 
0.574500, 275.935463, 270.908788, 377.607368, 374.663444 
0.576000, 267.537611, 262.280914, 377.528816, 374.430693 
0.577500, 259.108102, 252.091245, 377.408326, 374.158126 
0.579000, 250.567030, 243.455049, 374.899633, 373.898191 
0.580500, 241.916771, 234.755177, 374.736161, 373.642918 
0.582000, 233.144777, 225.929665, 374.521381, 373.409430 
0.583500, 224.261618, 216.982306, 374.301186, 373.129500 
0.585000, 215.268784, 207.925102, 370.081261, 367.616693 
0.586500, 206.181371, 198.764439, 364.567965, 361.956414 
0.588000, 197.005304, 189.515359, 358.902928, 356.149637 
0.589500, 187.753414, 180.180933, 353.089778, 350.199923 
0.591000, 178.424428, 170.781602, 347.128759, 344.107019 
0.592500, 169.071425, 161.424143, 341.019843, 337.871314 
0.594000, 159.798875, 152.198299, 334.770543, 331.501030 
0.595500, 150.676793, 142.935291, 328.392671, 325.007706 
0.597000, 141.469841, 133.132819, 321.894443, 318.399277 
0.598500, 131.696773, 122.922565, 315.278075, 311.677153 
0.600000, 121.580503, 113.420482, 308.543359, 304.840080 
0.601500, 113.018864, 0.000000, 300.812607, 297.316314 
0.603000, 0.000000, 0.000000, 292.963433, 288.776761 
0.604500, 0.000000, 0.000000, 284.377451, 282.172395 
0.606000, 0.000000, 0.000000, 278.562240, 276.150715 
0.607500, 0.000000, 0.000000, 272.260906, 268.890301 
0.609000, 0.000000, 0.000000, 265.084427, 261.774340 
0.610500, 0.000000, 0.000000, 258.513801, 255.231666 
0.612000, 0.000000, 0.000000, 251.694420, 247.675291 
0.613500, 0.000000, 0.000000, 243.878638, 239.716484 
0.615000, 0.000000, 0.000000, 236.393479, 232.336059 
0.616500, 0.000000, 0.000000, 229.119344, 223.324137 
0.618000, 0.000000, 0.000000, 221.088505, 214.984944 
0.619500, 0.000000, 0.000000, 213.070588, 207.160092 
0.621000, 0.000000, 0.000000, 205.441249, 199.293349 
0.622500, 0.000000, 0.000000, 197.288610, 190.784570 
0.624000, 0.000000, 0.000000, 188.838949, 182.486239 
0.625500, 0.000000, 0.000000, 180.588438, 174.024724 
0.627000, 0.000000, 0.000000, 171.273636, 164.114649 
0.628500, 0.000000, 0.000000, 160.653093, 153.626987 
0.630000, 0.000000, 0.000000, 150.638470, 144.148141 
0.631500, 0.000000, 0.000000, 0.000000, 0.000000 
0.633000, 0.000000, 0.000000, 106.216929, 95.226114 
0.634500, 0.000000, 0.000000, 97.220300, 0.000000 
0.636000, 0.000000, 0.000000, 0.000000, 0.000000 
0.637500, 0.000000, 0.000000, 70.661807, 59.076305 
0.639000, 0.000000, 0.000000, 59.069443, 59.273019 
0.640500, 0.000000, 0.000000, 67.427284, 0.000000 
0.642000, 0.000000, 0.000000, 0.000000, 43.940716 
0.643500, 0.000000, 0.000000, 37.831275, 0.000000 
0.645000, 0.000000, 0.000000, 0.000000, 0.000000 
0.646500, 0.000000, 0.000000, 0.000000, 0.000000 
0.648000, 0.000000, 0.000000, 0.000000, 0.000000 
0.649500, 0.000000, 0.000000, 0.000000, 0.000000 
0.651000, 0.000000, 0.000000, 0.000000, 0.000000 
0.652500, 0.000000, 0.000000, 0.000000, 0.000000 
0.654000, 0.000000, 0.000000, 0.000000, 0.000000 
0.655500, 0.000000, 0.000000, 0.000000, 0.000000 
0.657000, 0.000000, 0.000000, 0.000000, 0.000000 
0.658500, 0.000000, 0.000000, 0.000000, 0.000000 
0.660000, 0.000000, 0.000000, 0.000000, 0.000000 
0.661500, 0.000000, 0.000000, 0.000000, 0.000000 
0.663000, 0.000000, 0.000000, 0.000000, 0.000000 
0.664500, 0.000000, 0.000000, 0.000000, 0.000000 
0.666000, 0.000000, 0.000000, 0.000000, 0.000000 
0.667500, 0.000000, 0.000000, 0.000000, 0.000000 
0.669000, 0.000000, 0.000000, 0.000000, 0.000000 
0.670500, 0.000000, 0.000000, 0.000000, 0.000000 
0.672000, 0.000000, 0.000000, 0.000000, 0.000000 
0.673500, 0.000000, 0.000000, 0.000000, 0.000000 
0.675000, 0.000000, 0.000000, 0.000000, 0.000000 
0.676500, 0.000000, 0.000000, 0.000000, 0.000000 
0.678000, 0.000000, 0.000000, 0.000000, 0.000000 
0.679500, 0.000000, 0.000000, 0.000000, 0.000000 
0.681000, 0.000000, 0.000000, 0.000000, 0.000000 
0.682500, 0.000000, 0.000000, 0.000000, 0.000000 
0.684000, 0.000000, 0.000000, 0.000000, 0.000000 
0.685500, 0.000000, 0.000000, 0.000000, 0.000000 
0.687000, 0.000000, 0.000000, 0.000000, 0.000000 
0.688500, 0.000000, 0.000000, 0.000000, 0.000000 
0.690000, 0.000000, 0.000000, 0.000000, 0.000000 
0.691500, 0.000000, 0.000000, 0.000000, 0.000000 
0.693000, 0.000000, 0.000000, 0.000000, 0.000000 
0.694500, 0.000000, 0.000000, 0.000000, 0.000000 
0.696000, 0.000000, 0.000000, 0.000000, 0.000000 
